Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Recoleta,-34.587358,-58.391569999999994,Schiaffino Bistró,-34.587251,-58.38963,Bistro
Recoleta,-34.587358,-58.391569999999994,Freddo,-34.58834942223237,-58.389955125214925,Ice Cream Shop
Recoleta,-34.587358,-58.391569999999994,Buller Pub & Brewery,-34.588783550623,-58.39258074760437,Brewery
Recoleta,-34.587358,-58.391569999999994,Ayres de Recoleta Plaza,-34.58862456569343,-58.3917224407196,Hotel
Recoleta,-34.587358,-58.391569999999994,Prohibido No Tocar,-34.58621181458577,-58.3920597344975,Science Museum
Recoleta,-34.587358,-58.391569999999994,Palais de Glace - Palacio Nacional de las Artes,-34.585610569564466,-58.3893913376533,Art Gallery
Recoleta,-34.587358,-58.391569999999994,Lobby Bar,-34.58750049339287,-58.3888456835289,Hotel Bar
Recoleta,-34.587358,-58.391569999999994,Mi Barrio Hamburguesería,-34.58884424646015,-58.39136872010269,Burger Joint
Recoleta,-34.587358,-58.391569999999994,Esplendor Plaza Francia,-34.58559245952404,-58.388790904571486,Hotel
Recoleta,-34.587358,-58.391569999999994,Le Pain Quotidien,-34.589148,-58.393659,Bakery
Recoleta,-34.587358,-58.391569999999994,Il Quotidiano,-34.58892,-58.393826,Italian Restaurant
Recoleta,-34.587358,-58.391569999999994,Prado y Neptuno,-34.586827930575296,-58.38837122143587,Smoke Shop
Recoleta,-34.587358,-58.391569999999994,Maldini,-34.58567436442402,-58.3930210311958,Bar
Recoleta,-34.587358,-58.391569999999994,Cachafaz Café,-34.58912687642903,-58.39355490882579,Café
Recoleta,-34.587358,-58.391569999999994,Tealosophy,-34.58778547352567,-58.388729095458984,Tea Room
Recoleta,-34.587358,-58.391569999999994,Champagne Bar Alvear Hotel,-34.58740349751464,-58.38855160971646,Lounge
Recoleta,-34.587358,-58.391569999999994,Meliá Recoleta Plaza,-34.5869983,-58.38757764,Hotel
Recoleta,-34.587358,-58.391569999999994,Fervor,-34.5874181728418,-58.387311307155294,Argentinian Restaurant
Recoleta,-34.587358,-58.391569999999994,Mamuschka,-34.58904050299818,-58.39394133273621,Chocolate Shop
Recoleta,-34.587358,-58.391569999999994,Sottovoce,-34.58589227206639,-58.38743004685138,Italian Restaurant
Recoleta,-34.587358,-58.391569999999994,Plaza Bartolomé Mitre,-34.58439368831159,-58.39529514312744,Plaza
Recoleta,-34.587358,-58.391569999999994,Vasalissa Chocolatier,-34.58791919618381,-58.3875616140468,Chocolate Shop
Recoleta,-34.587358,-58.391569999999994,El Sanjuanino,-34.5873477,-58.3872902,Empanada Restaurant
Recoleta,-34.587358,-58.391569999999994,Grand Cru Vinos,-34.58926552819817,-58.38721998540645,Wine Shop
Recoleta,-34.587358,-58.391569999999994,Portezuelo,-34.58820354429856,-58.39493217412682,Bar
Recoleta,-34.587358,-58.391569999999994,Salumeria Ragni,-34.589386,-58.388554,Deli / Bodega
Recoleta,-34.587358,-58.391569999999994,La Casa de Gretha,-34.586725403371936,-58.39568681690213,Bakery
Recoleta,-34.587358,-58.391569999999994,Compañia de Chocolates,-34.58953202832775,-58.38746217693462,Chocolate Shop
Recoleta,-34.587358,-58.391569999999994,Almacen Bevant,-34.590629520032905,-58.39113235473633,Deli / Bodega
Recoleta,-34.587358,-58.391569999999994,Starbucks,-34.5918445258168,-58.39179564628306,Coffee Shop
Recoleta,-34.587358,-58.391569999999994,Le Pain Quotidien,-34.5881442,-58.38635919999999,Bakery
Recoleta,-34.587358,-58.391569999999994,Novecento Bellas Artes,-34.58356270298693,-58.39228488735076,Argentinian Restaurant
Recoleta,-34.587358,-58.391569999999994,Crisol,-34.5863915037241,-58.39487447295848,Coffee Shop
Recoleta,-34.587358,-58.391569999999994,El Club de la Milanesa,-34.58778859178243,-58.395207233560384,Argentinian Restaurant
Recoleta,-34.587358,-58.391569999999994,Le Blé,-34.59094134737593,-58.39093127120699,Bakery
Recoleta,-34.587358,-58.391569999999994,Fueguia,-34.58934538442136,-58.38669068300816,Cosmetics Shop
Recoleta,-34.587358,-58.391569999999994,D'Lirio,-34.5883599400605,-58.39470906210946,Nightclub
Recoleta,-34.587358,-58.391569999999994,The Temple Bar,-34.59158956652372,-58.392104481070234,Pub
Recoleta,-34.587358,-58.391569999999994,El Nene,-34.590217,-58.388122,Cheese Shop
Recoleta,-34.587358,-58.391569999999994,Croque Madame,-34.59118807694448,-58.39126885726028,French Restaurant
Recoleta,-34.587358,-58.391569999999994,On Tap,-34.588748463675664,-58.396075184153425,Brewery
Recoleta,-34.587358,-58.391569999999994,Heisenburger Burger Lab,-34.588049,-58.394863,Burger Joint
Recoleta,-34.587358,-58.391569999999994,Drafter's,-34.58762461006979,-58.395304095832955,Brewery
Recoleta,-34.587358,-58.391569999999994,Ayres de Recoleta,-34.588916155250395,-58.39459359439317,Hotel
Recoleta,-34.587358,-58.391569999999994,Dazzler Recoleta,-34.58875476200646,-58.395558446524774,Hotel
Recoleta,-34.587358,-58.391569999999994,Pichi Huasi,-34.58954560965372,-58.39514555299008,Argentinian Restaurant
Recoleta,-34.587358,-58.391569999999994,Club Francés,-34.58970887605167,-58.38774381904117,French Restaurant
Recoleta,-34.587358,-58.391569999999994,Croque Madame,-34.58671844097389,-58.39554302520223,French Restaurant
Recoleta,-34.587358,-58.391569999999994,Hotel Lion D'Or,-34.59068749962933,-58.39504749229766,Hotel
Recoleta,-34.587358,-58.391569999999994,Brew Republic,-34.58744933108675,-58.39553368287567,Beer Bar
Recoleta,-34.587358,-58.391569999999994,Club Shampoo,-34.58963990296479,-58.388403307020276,Nightclub
Recoleta,-34.587358,-58.391569999999994,voulez-vous,-34.590278405168,-58.38757099783082,French Restaurant
Recoleta,-34.587358,-58.391569999999994,Back In Black,-34.587396,-58.395001,Beer Bar
Recoleta,-34.587358,-58.391569999999994,Tips,-34.590766420436886,-58.3948901295662,Café
Recoleta,-34.587358,-58.391569999999994,Rock and beer,-34.58920697504867,-58.39505907292708,Bar
Recoleta,-34.587358,-58.391569999999994,HB Gourmet,-34.590809,-58.39486,Burger Joint
Retiro,-34.5916426,-58.373307,Torre Monumental (ex Torre de los Ingleses),-34.59216632452382,-58.373751640319824,Monument / Landmark
Retiro,-34.5916426,-58.373307,Sheraton Club Lounge - 22nd Floor,-34.593212966593924,-58.37276138038074,Hotel
Retiro,-34.5916426,-58.373307,Park Tower Buenos Aires,-34.5935597,-58.3728628,Hotel
Retiro,-34.5916426,-58.373307,Buono Italian Kitchen,-34.59368312746485,-58.373031064649325,Italian Restaurant
Retiro,-34.5916426,-58.373307,Sheraton Buenos Aires Hotel & Convention Center,-34.5930539486491,-58.37246954441065,Hotel
Retiro,-34.5916426,-58.373307,BASA - Basement Bar & Restaurant,-34.59252969343078,-58.376947662077676,Cocktail Bar
Retiro,-34.5916426,-58.373307,Chiuso,-34.59416716347589,-58.37428276316205,Italian Restaurant
Retiro,-34.5916426,-58.373307,Plaza Fuerza Aérea Argentina,-34.59246661633414,-58.37392330169678,Plaza
Retiro,-34.5916426,-58.373307,Starbucks,-34.59481740847355,-58.37162803768088,Coffee Shop
Retiro,-34.5916426,-58.373307,St. Regis Restaurante,-34.5941086458707,-58.37320080502858,Restaurant
Retiro,-34.5916426,-58.373307,Starbucks,-34.59327,-58.376026,Coffee Shop
Retiro,-34.5916426,-58.373307,Plaza Libertador General San Martín,-34.594851248058035,-58.375757932662964,Plaza
Retiro,-34.5916426,-58.373307,Grand Café,-34.59246951724002,-58.37692039663111,Café
Retiro,-34.5916426,-58.373307,Carles Hotel- Buenos Aires,-34.592813814681726,-58.37837678913745,Hotel
Retiro,-34.5916426,-58.373307,Feirs Park Hotel Buenos Aires,-34.591756693676025,-58.37816337620625,Hotel
Retiro,-34.5916426,-58.373307,Costumbres Criollas,-34.59133725557826,-58.37806127720149,Argentinian Restaurant
Retiro,-34.5916426,-58.373307,SportClub,-34.59473898386981,-58.37143323819653,Gym / Fitness Center
Núñez,-34.5453484,-58.46214910000001,Marucha,-34.54460866771899,-58.46208316541939,BBQ Joint
Núñez,-34.5453484,-58.46214910000001,Primavera Trujillana Express,-34.545288,-58.46157,Peruvian Restaurant
Núñez,-34.5453484,-58.46214910000001,Círculo Policía Federal Campo Libertador,-34.54224822752029,-58.46138006736514,Sports Club
Núñez,-34.5453484,-58.46214910000001,Megatlon,-34.54259872875853,-58.46230168021956,Gym
Núñez,-34.5453484,-58.46214910000001,Club Ciudad de Buenos Aires,-34.543517461274014,-58.45940087341675,Sports Club
Núñez,-34.5453484,-58.46214910000001,Blest Nuñez,-34.54756,-58.458761,Beer Bar
Núñez,-34.5453484,-58.46214910000001,Besares Pizza Urbana,-34.543318,-58.463118,Pizza Place
Núñez,-34.5453484,-58.46214910000001,Oporto Almacén,-34.541504,-58.464638,Restaurant
Núñez,-34.5453484,-58.46214910000001,Besares Parrilla Urbana,-34.547819,-58.459678,Argentinian Restaurant
Núñez,-34.5453484,-58.46214910000001,comercio tenis club,-34.546793014613236,-58.457103936319534,Tennis Court
Núñez,-34.5453484,-58.46214910000001,No Tan Santos,-34.546302796206724,-58.460142120284786,BBQ Joint
Núñez,-34.5453484,-58.46214910000001,SportClub,-34.54507332920171,-58.45896542072296,Gym
Núñez,-34.5453484,-58.46214910000001,Bandol,-34.542425,-58.463669,Restaurant
Núñez,-34.5453484,-58.46214910000001,Byra,-34.54940013026482,-58.46290715847173,Brewery
Núñez,-34.5453484,-58.46214910000001,BrewHouse,-34.54715000918612,-58.46393715921989,Brewery
Núñez,-34.5453484,-58.46214910000001,Nakiri Sushi Nikkei,-34.54186665753944,-58.46404831658861,Sushi Restaurant
Núñez,-34.5453484,-58.46214910000001,Kika Brunch,-34.54500560601755,-58.46024810217879,Deli / Bodega
Núñez,-34.5453484,-58.46214910000001,Zen Tea Sushi Nikkei,-34.54758870577548,-58.459953123789994,Sushi Restaurant
Núñez,-34.5453484,-58.46214910000001,Starbucks,-34.54163620740468,-58.46301041777713,Coffee Shop
Núñez,-34.5453484,-58.46214910000001,Athletia,-34.54352596483341,-58.4580077351882,Gym / Fitness Center
Núñez,-34.5453484,-58.46214910000001,Mairruca Collage · Restó,-34.54843145044991,-58.46087186811443,Restaurant
Núñez,-34.5453484,-58.46214910000001,Barugel Azulay,-34.545656755699,-58.45923919429683,Furniture / Home Store
Núñez,-34.5453484,-58.46214910000001,Besares Parrilla Urbana,-34.54179652264518,-58.46415388553262,BBQ Joint
Núñez,-34.5453484,-58.46214910000001,El Portón de Nuñez,-34.547918948991736,-58.46370158677746,Soccer Field
Núñez,-34.5453484,-58.46214910000001,Crisólogo,-34.54641164528012,-58.46324836561323,Argentinian Restaurant
Núñez,-34.5453484,-58.46214910000001,Los Amigos,-34.54521430120071,-58.46075564191613,BBQ Joint
Núñez,-34.5453484,-58.46214910000001,Chik-Café,-34.54553227200754,-58.46137101422355,Coffee Shop
Núñez,-34.5453484,-58.46214910000001,Cremolatti,-34.54479806757522,-58.459838420007046,Ice Cream Shop
Núñez,-34.5453484,-58.46214910000001,Tucson,-34.54741193153015,-58.465307405460784,Steakhouse
Núñez,-34.5453484,-58.46214910000001,Bodegón de Núñez,-34.548293,-58.458251,Argentinian Restaurant
Núñez,-34.5453484,-58.46214910000001,Mandarina's,-34.54447296705161,-58.467300928882004,Italian Restaurant
Núñez,-34.5453484,-58.46214910000001,Nuñez City Grill,-34.548373469499474,-58.460582599024086,American Restaurant
Núñez,-34.5453484,-58.46214910000001,Estadio Obras Sanitarias,-34.545525,-58.458065,Basketball Stadium
Núñez,-34.5453484,-58.46214910000001,Obras Tenis Club,-34.54585465850419,-58.45735951346864,Tennis Court
Núñez,-34.5453484,-58.46214910000001,Rojo y Negro,-34.54491427164559,-58.46000651366643,Burger Joint
Núñez,-34.5453484,-58.46214910000001,Fútbol Urbano,-34.54806280206226,-58.45804737811621,Soccer Field
Núñez,-34.5453484,-58.46214910000001,Plaza Lucila Yaconis,-34.54390815599409,-58.464284805532415,Plaza
Núñez,-34.5453484,-58.46214910000001,Carrefour Express,-34.546211633667404,-58.46310840556953,Convenience Store
Núñez,-34.5453484,-58.46214910000001,La Única,-34.54411449491214,-58.46392214298248,Farmers Market
Núñez,-34.5453484,-58.46214910000001,Pollito,-34.543875,-58.463822,Grocery Store
Núñez,-34.5453484,-58.46214910000001,Estación Núñez [Línea Mitre],-34.54809999169801,-58.46297264099121,Train Station
Núñez,-34.5453484,-58.46214910000001,Plaza Paroissien,-34.544257,-58.46473,Plaza
Núñez,-34.5453484,-58.46214910000001,Estadio Juan Pasquale (Defensores de Belgrano),-34.54126885714543,-58.46187829971313,Soccer Stadium
Núñez,-34.5453484,-58.46214910000001,Dia,-34.54867631629006,-58.46500403231772,Convenience Store
Núñez,-34.5453484,-58.46214910000001,"Parada Líneas 15, 28, 29 y 130",-34.541218,-58.463619,Bus Stop
Núñez,-34.5453484,-58.46214910000001,Esso,-34.54707545752555,-58.45735491546397,Gas Station
La Boca,-34.6335103,-58.3590424,Pizzería Augusto,-34.63256467616798,-58.36053507676568,Pizza Place
La Boca,-34.6335103,-58.3590424,Bar Portuario,-34.63210650317266,-58.35587839616317,Seafood Restaurant
La Boca,-34.6335103,-58.3590424,Il Matterello,-34.63284560398832,-58.36229451862155,Italian Restaurant
La Boca,-34.6335103,-58.3590424,Café Roma,-34.636150814546866,-58.35857570171356,Coffee Shop
La Boca,-34.6335103,-58.3590424,Banchero,-34.63533228115058,-58.3587580418307,Pizza Place
La Boca,-34.6335103,-58.3590424,El Obrero,-34.6295806429622,-58.35685207330181,Argentinian Restaurant
La Boca,-34.6335103,-58.3590424,El Galpon de la Boca,-34.63217239659962,-58.35473329011804,Performing Arts Venue
La Boca,-34.6335103,-58.3590424,Punto Caminito,-34.63576006105927,-58.35711658000945,Arts & Crafts Store
La Boca,-34.6335103,-58.3590424,Buenos Aires Market,-34.629590669954254,-58.358925269592625,Farmers Market
La Boca,-34.6335103,-58.3590424,Dia %,-34.63207265334827,-58.360616862773895,Supermarket
La Boca,-34.6335103,-58.3590424,Teatro Verdi,-34.63104013172229,-58.36177726195139,Theater
La Boca,-34.6335103,-58.3590424,Parada Línea 152,-34.62982579056216,-58.35946558294419,Bus Stop
La Boca,-34.6335103,-58.3590424,Grupo De Teatro catalinas Sur,-34.629261451818415,-58.3586021968612,Theater
